"CD45RA"	" CXCR5"	" PD1"	" IgG4"	" dump"	" CD8"	" CD127"	" Tox"	" Tim3"	" Eomes"	" TCF1"	" CD38"	" CCR7"	" CTLA-4"	" CD226"	" CD39"	" FoxP3"	" Ki67"	" CD27"	" CD4"	" CD73"	"TIGIT"	" T-bet"	" CD28"	" CD3"
"1"	-0.97722444170495	0.78114489247442	0.221246983364725	-0.0415235789823778	0.25862912864186	0.227706626676715	-0.188789376917616	-0.126411605742762	-0.21205100210355	-0.209573708025223	0.012073459001618	1.76621569892117	6.90765049500013	0.0855063967868039	0.0190444464325354	0.0652810981977372	4.54848595633079	-0.0350744372146421	-0.553479028374606	-3.62038004231401	-7.97142287853072	0.234570883395996	-0.125024197127712	-0.221567059039437	-0.185543331319141
"2"	-2.00500659851283	3.61195008287573	-0.232051716382169	0.0149966649237894	0.174112363933405	-0.224557460056584	0.225402949623335	0.411452188435806	0.216803738327384	-0.272050874436493	0.117833096193968	1.76911445230629	8.68980851720219	0.0738006870619561	-0.0279386887172821	-0.193213410521587	0.111334056486957	-0.417723484375794	-2.66078720270484	-1.33401100742207	-4.99262353700547	0.260897408805365	-0.563953244586969	0.246748898872192	-0.240736281252843
"3"	-0.356005638511284	-0.249683581011808	-0.199392310400417	-0.0542817541091001	-0.315843416612313	-0.318581162494291	-0.128921863461751	-0.102352199222972	0.445434193688427	-0.152834592418023	-0.0472653124726747	-0.749765626380499	3.66054297134761	0.038670359568501	-0.102999535903076	-0.274199738276121	0.0630762641389715	0.183194077145018	2.02293440053997	-2.18058518433654	-2.97954144249601	-0.10646192024402	-0.512142480277953	-0.234763471166874	0.147029094988222
"4"	0.807377697244943	-1.18007432211837	0.51988483786902	0.0936943912835346	0.0435841515186524	0.482762159726969	0.5825386799663	0.533222676109891	0.629610499797892	-0.124692744979834	0.149409629964051	3.14168004353149	10.5671329765683	0.013436790317324	0.241492242636803	0.416180085491586	3.19621680063797	0.11510995045089	1.10867695813195	6.52791408849636	10.1697858626498	0.170675347265574	0.705347700957143	0.409225395974623	0.0733088611899344
"5"	3.78168174626753	6.19354953939354	-0.586319021361395	0.0977590389763963	1.48627090898081	-5.25387279428809	-2.5871012997073	-1.76122483980808	-2.55527616474693	-0.259693108922274	-2.6921473714662	2.69172154492986	11.8317080409566	-0.978790646598036	-2.20654341981894	0.553669037035839	1.90811707577268	-0.919967137851579	-2.25706521890058	7.1779180284127	19.0543712064082	-2.01726428451937	-0.662127328333355	0.487293500457801	-1.02995996968483
"6"	0.562250750061085	-1.02850742824218	0.228295736695424	0.100019854043861	0.25008892591963	0.384433363861019	0.503357353950653	0.359384041868541	-0.160233913921943	0.0570866693901273	0.0371859816844173	2.43209502783262	9.69339590788069	0.0106072134865709	0.0901052823381274	0.243845369796872	4.52309044002742	0.055402915309843	-0.65756914573991	6.66868307563972	10.7765345745592	-0.207579710767055	0.592543824944629	0.267935958178719	0.0522572441488585
"7"	1.00008389992673	-0.920304019787388	0.491246603306399	-0.0609994411978398	-0.223689880207615	0.322494474624637	0.186506693149538	-0.129066540025382	0.584552757887622	0.28163869762904	-0.0728219026522909	1.12982421851883	6.13810798759611	-0.0256468737053615	0.147518189669622	0.230427297002297	-1.31766183309274	0.348640030288673	2.54069130079926	5.51734085159789	8.0833921556182	0.129919366639264	0.229360329042263	-0.036173878627479	0.227555994802707
"8"	0.466204550006148	-0.564566166012979	0.175967457775807	0.0832467985798768	0.0310654021329766	0.0770816175568996	0.295761738416151	0.232554396243946	-0.221833913868289	0.30290624697629	-0.127546547109733	-0.212237104827083	1.12438299230933	-0.208451755943757	0.000371436992427476	0.081482201189131	-0.231941865428606	-0.00892783866434677	0.532985978778096	5.4499977486784	5.87588179207378	0.182383109870139	0.337474929639347	-0.0632452288664194	0.260903439857594
"9"	-0.723688618599978	-0.298577293436796	-0.184305654592754	-0.18764976855131	-0.164778721443497	-0.314307882626371	-0.284129015126157	-0.284217229717558	-0.221466297158813	0.103741002997036	-0.111980000380385	-0.188206711014255	2.20063174154529	0.0215941576126006	-0.20357549937721	-0.26880707218112	0.0765410757314093	-0.0685257731555131	0.600458330024998	-0.874882052324773	-8.26035742771666	0.0236783757323344	-0.0222941547197593	-0.164714704203494	0.17434323305345
"10"	-1.80824920280893	0.8704962701289	-0.193244014933143	-0.127404427108063	-0.354166384683047	-0.230124149374288	-0.343565269184299	-0.277003134515706	-0.237572327308236	-0.250496946445472	0.0559213044568594	-0.966053927857826	5.20267877774446	0.105250454090172	-0.132148841654602	-0.358440430642546	1.4006360357518	-0.0473279826616357	0.44145477401999	-1.09644740842779	-8.55861819083514	0.208922879794446	-0.514324916637359	0.266197361441737	0.1420334216431
