"CD45RA"	" CXCR5"	" PD1"	" IgG4"	" dump"	" CD8"	" CD127"	" Tox"	" Tim3"	" Eomes"	" TCF1"	" CD38"	" CCR7"	" CTLA-4"	" CD226"	" CD39"	" FoxP3"	" Ki67"	" CD27"	" CD4"	" CD73"	"TIGIT"	" T-bet"	" CD28"	" CD3"
"11"	-1.9544527628782	0.507315789350437	-0.475030357974551	-0.0643065204934936	-0.305072496191261	-0.379585769914003	-0.364617068287044	-0.210854972983993	0.208753531020533	-0.200586371268412	0.0846731827146545	-0.43604052819083	0.556348559138069	0.124223205370524	-0.0829888113737445	-0.241540019577735	0.351644530668903	0.084560279424335	0.762586778501294	-1.06906436416931	-2.95018270261581	0.166106478187037	-0.532978028196345	0.30804369614382	0.276731960441415
"12"	-1.89745553695219	0.552722571536324	-0.251549077722188	-0.0258775393684003	-0.262223707290508	-0.270188218402542	-0.0903336282012486	-0.24857000113954	0.377572851816302	0.14278454537373	0.100659060439265	-0.257335398622183	0.721342403410468	0.151928665513848	-0.0380434530147005	-0.126065569222274	0.156355630014206	0.130712858169841	1.00374491105893	-1.09331609764278	-2.58152000845905	0.219339684207353	-0.395283873953195	0.371342855712894	0.355204067184863
"13"	0.665942473936038	-0.414908490731088	-0.0619630689630923	0.170287770914719	0.283340734889499	0.401493427452007	0.556250608016606	0.461555287231437	0.492045523560802	0.138690142207471	0.158501606745224	1.46059886662133	2.56818939095209	0.0513980564759415	0.240047655471175	0.394945731581344	-0.256123702909999	0.103741772042874	0.656874348911664	4.52681793625461	11.1368909810582	-0.139773855884544	0.984103280347663	0.813704293871285	0.185080092854354
"14"	-1.4250793760387	0.711372892111469	-0.350987640577124	-0.00109178504022189	-0.0924741610215265	-0.343647550683886	-0.182592627411044	-0.0550853136065008	0.122869933870288	0.0797468131880601	-0.0448178117284415	-0.642533831118143	0.709878565040947	0.0075886721582008	-0.0748797384793303	-0.127262875695174	0.146719902187601	0.0462132124781478	-0.127329054635056	-0.94492799603831	-2.81558518458984	0.087774570353703	-0.336025859985844	0.47990322101489	0.563963425864093
"15"	-1.85880381030961	1.80409765845297	-0.239027727433849	-0.007254301369646	0.205979440709694	-0.298412570980275	-0.140923332736039	-0.0619636785283726	-0.0545988997633695	-0.184632715140157	0.000365432846306746	-0.18377869546761	-0.43372978343309	0.0376461664092722	-0.17841233411407	-0.0630064402296968	0.43956361094827	-0.298612016578443	-1.8338304679742	-1.11520039191771	-2.32949956813692	-0.0595435748232775	-0.542016312241202	0.311720015101145	-0.1245346546059
"16"	-1.85841140217392	1.51962925527348	-0.430568577477957	-0.0639676953082253	0.184196935448539	-0.71234948830989	-0.425320032238538	-0.149403208866137	-0.122074981973571	0.150839633553567	-0.0961456373924396	-0.723276333010292	-0.297227103186531	0.0230707237855747	-0.154155117665289	-0.167727696829574	0.445193333422131	-0.238466304439409	-1.04616099515469	-1.13922915357817	-4.24581367306842	-0.106538662490574	-0.371453229403715	-0.231102288570309	0.242197969153994
"17"	0.516038373915455	-0.422239816511135	0.416412164388897	0.00151704771368366	-0.154489324319137	0.372592831697177	0.294513228512687	-0.0163810196014145	-0.0735754971642388	0.135048834976397	0.00845421441791849	-0.0112883463261095	-0.397838189938134	0.0372443119181862	0.0872157236361817	0.190674228261664	-0.117582407754834	0.223302905630514	1.91654950713798	-0.25898811139431	0.582321897362715	0.269736073818838	0.165397471355907	-0.339857751613788	0.297578208052752
"18"	-1.98971874247748	-0.341799297467625	-0.258125687577645	-0.068207230329469	-0.33740496314059	-0.304236130347395	-0.118431923805134	-0.147502046017092	-0.107671840044732	-0.131289204898388	-0.00772180139039946	-0.323390486402992	0.076847560536613	0.0359159568591934	-0.0767465485656507	-0.104075338793477	-0.134346199668256	0.171126296093606	1.98551965671645	-0.842620724965846	-2.24051352566951	0.126825611553814	-0.345387486125328	-0.323960034293089	-0.115770119148118
"19"	1.33243208788451	-0.739825055616095	0.523224704318033	-0.0624802442396251	-0.0949214686233812	0.326917703308578	0.389394300439575	-0.0820911487802412	-0.0456624010443361	0.148215608404207	-0.147194299714188	-0.192578065157438	-0.55470270153587	-0.0956966442773695	-0.0152907647751315	-0.250332489574165	0.0940250468051458	0.185704588720733	2.31442159918953	-0.593153029445243	-0.444931157481831	-0.120531787567966	0.183991950985075	-0.528968089941996	0.137099261746174
"20"	1.11721982260778	-0.665647178665602	0.356819538952519	0.0107917859442757	-0.106620675118655	0.350195371663626	0.443432486232207	0.186348087535104	0.0869611180443139	0.173773860261725	-0.0330839827631255	0.55653864715354	0.145965634994663	-0.0397604667864866	0.104003077671317	0.198488410032888	-0.146519511740232	0.190194051100474	2.02196683227545	1.43960324938037	4.63459207935375	0.0263090324249595	0.417783934377741	0.126307253395478	0.175624824293773
